Time,Acc_XL,Acc_YL,Acc_ZL,Abs_left,VelInc_XL,VelInc_YL,VelInc_ZL,Velmag_L,Acc_XR,Acc_YR,Acc_ZR,Abs_Right,VelInc_XR,VelInc_YR,VelInc_ZR,Velmag_R
1.85,12.938172,-1.463902,-6.130049,14.39155323,0.127744,-0.014758,-0.064583,0.143900285,12.777803,6.842603,2.115555,14.64817525,0.128053,0.06837,0.019593,0.146478372
1.8625,11.369862,-1.839947,2.080023,11.70408743,0.114223,-0.018442,0.017546,0.117025054,12.899393,6.278296,2.093969,14.49813942,0.129264,0.062762,0.019246,0.144978132
1.875,7.369883,-1.724932,9.64762,12.26242788,0.076062,-0.017642,0.094535,0.122611314,14.39646,5.346173,1.595915,15.43977237,0.144175,0.053439,0.013973,0.154393659
1.8875,4.298422,-1.619316,8.711432,9.84823149,0.044229,-0.016369,0.086452,0.098478916,15.083184,5.15691,1.080056,15.97694218,0.15099,0.051521,0.008502,0.159764444
1.9,9.630548,-1.871807,0.286959,9.814961115,0.096329,-0.018686,0.002174,0.098148709,15.700205,4.683062,0.840572,16.40530609,0.157143,0.046727,0.005804,0.164045791
1.9125,9.741084,-0.208466,1.697728,9.890119106,0.097608,-0.002197,0.015772,0.098898455,17.082429,2.742551,0.195984,17.30229396,0.170869,0.027135,-0.001118,0.173013795
1.925,4.555215,2.043516,8.05441,9.476257794,0.046619,0.020125,0.080007,0.094760049,17.689066,1.11518,0.42755,17.72933956,0.176954,0.010745,0.000803,0.177281747
1.9375,3.877187,4.417253,10.873719,12.36052054,0.039014,0.044043,0.108703,0.123605098,17.708223,-0.173212,1.362437,17.76140194,0.177313,-0.002305,0.009834,0.177600452
1.95,9.235095,-1.490256,1.250469,9.437770676,0.092296,-0.014626,0.013207,0.094376355,19.918137,1.693079,1.522587,20.04786695,0.199532,0.016039,0.010698,0.200461257
1.9625,12.005225,-1.297634,-2.614242,12.35489954,0.119994,-0.013013,-0.026388,0.123548471,19.946146,0.918661,1.846481,20.05248539,0.199891,0.008158,0.013346,0.200502071
1.975,7.547662,0.650512,5.404976,9.306134165,0.075668,0.006426,0.05379,0.093060753,15.224415,1.875415,5.357891,16.24829189,0.153772,0.017919,0.049261,0.162460964
1.9875,9.521585,-0.789609,1.520566,9.674512093,0.095176,-0.007915,0.015446,0.096745528,19.27602,3.773403,6.88382,20.81322885,0.194728,0.036966,0.063422,0.208105332
2,9.982478,-0.229415,1.199288,10.05687774,0.099833,-0.00239,0.011904,0.100568609,22.229946,6.284959,7.640338,24.33199485,0.224702,0.06194,0.069713,0.24328472
2.0125,9.620998,0.245144,2.147363,9.860774105,0.096204,0.002372,0.021511,0.098608109,21.581161,11.485418,6.772453,25.36784296,0.218237,0.11389,0.061135,0.253645044
2.025,10.244465,-0.205765,0.956737,10.29110043,0.102444,-0.002137,0.009554,0.102910732,20.034066,8.815297,5.526921,22.57476727,0.202375,0.087089,0.049066,0.225715766
2.0375,9.948956,0.368855,1.643017,10.09045511,0.099501,0.003609,0.016381,0.10090496,18.082094,6.729753,0.564758,19.30208928,0.181469,0.065698,0.000518,0.192996097
2.05,9.969886,0.417153,1.403938,10.07688868,0.099709,0.004112,0.013988,0.100769328,13.828714,3.257941,-4.478087,14.89633423,0.137478,0.03094,-0.048242,0.148945543
2.0625,9.660669,0.106325,1.657961,9.802482604,0.096617,0.001026,0.016523,0.098025032,11.88245,1.674032,-10.818953,16.15687919,0.116604,0.015346,-0.110761,0.161554918
2.075,9.876895,0.172651,1.529563,9.996120556,0.098777,0.001696,0.015248,0.099961361,-0.555657,4.754072,-10.04951,11.13115477,-0.007876,0.046955,-0.100606,0.111303058
2.0875,9.764606,-0.323366,1.528562,9.888811743,0.097654,-0.003277,0.015223,0.098887725,-14.724666,-4.124884,8.03776,17.27530152,-0.146338,-0.040288,0.082484,0.17274705
2.1,9.849493,-0.113034,1.616427,9.981889866,0.098503,-0.001196,0.016108,0.099818531,5.804223,1.16468,-8.173214,10.09192307,0.058611,0.011521,-0.081342,0.100918302
2.1125,9.825299,-0.111596,1.530858,9.944469836,0.098261,-0.001195,0.015248,0.099444224,0.993446,0.770116,-3.681892,3.890545246,0.010185,0.007507,-0.03679,0.038904927
2.125,9.809076,0.009089,1.661044,9.94872463,0.098101,0.000008,0.016548,0.099486896,6.916061,1.419864,-8.123179,10.7626182,0.070222,0.013844,-0.080374,0.107623257
2.1375,9.804052,0.005368,1.645799,9.941233263,0.09805,-0.000038,0.016402,0.099412421,6.67852,1.264514,-6.92326,9.702224182,0.067586,0.012274,-0.068515,0.097019708
2.15,9.689929,0.013059,1.678469,9.834233714,0.09691,0.000036,0.016722,0.098342131,5.716409,0.357969,-6.092476,8.362041466,0.057932,0.003324,-0.060206,0.08361775
2.1625,9.641141,0.229044,1.715797,9.795306033,0.096422,0.002196,0.01711,0.097952931,3.815242,-0.980849,-5.063439,6.415337153,0.038819,-0.009955,-0.050094,0.064151583
2.175,9.762724,0.464186,1.563759,9.898059949,0.097639,0.004558,0.015587,0.098980323,2.322769,-1.624114,-4.274898,5.129108599,0.023868,-0.01629,-0.042374,0.051289389
2.1875,9.679922,0.612051,1.762815,9.858144505,0.096812,0.006068,0.017578,0.098581794,1.588768,-1.883307,-3.5703,4.337980072,0.016497,-0.018812,-0.035434,0.043377537
2.2,9.81516,0.468286,1.590818,9.954263384,0.098159,0.004653,0.015873,0.099542914,1.670825,-1.894737,-3.371364,4.212811377,0.017355,-0.018863,-0.033431,0.042126483
2.2125,9.689766,0.497511,1.635347,9.839382203,0.096906,0.004971,0.016303,0.098393452,2.211954,-1.441154,-3.379352,4.288319635,0.022817,-0.014266,-0.033386,0.042880756
2.225,9.661421,0.353569,1.737113,9.822709827,0.09662,0.003551,0.017336,0.098227139,3.108037,-0.815863,-3.205496,4.538802819,0.03178,-0.007974,-0.031404,0.045384626
2.2375,9.560971,0.097075,1.666969,9.7056878,0.095616,0.00099,0.016632,0.097056803,4.226404,-0.338844,-2.896246,5.134739226,0.042928,-0.00318,-0.027985,0.051342826
2.25,9.578495,0.166703,1.702607,9.730068188,0.095791,0.001686,0.016992,0.097301009,5.242988,0.27718,-2.303458,5.733382133,0.052969,0.002981,-0.021722,0.057327538
2.2625,9.511661,0.157903,1.785046,9.678998789,0.095122,0.001602,0.01782,0.09679005,6.217351,0.968014,-1.941053,6.58484558,0.062633,0.009893,-0.017725,0.065840259
2.275,9.634631,0.127317,1.755,9.793995565,0.09635,0.001296,0.017526,0.097939587,7.177174,1.361024,-1.515287,7.4605836,0.072122,0.013831,-0.013101,0.074595681
2.2875,9.715497,0.098364,1.727568,9.868386323,0.09716,0.001006,0.017248,0.098684199,8.408425,1.449749,-0.828721,8.572640296,0.084243,0.014713,-0.005799,0.085714548
2.3,9.754457,0.151658,1.661798,9.896161079,0.09755,0.001544,0.016586,0.098962022,10.023953,1.852426,-0.439391,10.20314561,0.100266,0.018766,-0.00133,0.102015697
2.3125,9.733378,0.195528,1.762685,9.893631128,0.097338,0.001983,0.017603,0.098936768,11.130641,1.946513,0.268098,11.30274119,0.11111,0.019712,0.006108,0.113010189
2.325,9.876007,0.288869,1.523013,9.996925936,0.098766,0.002922,0.015187,0.099969524,12.183607,2.113891,0.637361,12.38204522,0.121509,0.021413,0.010178,0.123800425
2.3375,9.749307,0.302113,1.769669,9.913222867,0.0975,0.003064,0.017651,0.099132214,12.754464,2.808961,1.722606,13.17322987,0.126873,0.028342,0.021166,0.131711908
2.35,9.916387,0.350598,1.498143,10.03504273,0.099171,0.003564,0.014921,0.100350514,13.828704,2.755809,1.849511,14.22140037,0.137569,0.02786,0.022741,0.142191991
2.3625,9.549139,0.226157,1.854574,9.730192565,0.095504,0.002316,0.018475,0.097302125,15.219361,1.906705,1.900367,15.45560959,0.151493,0.019401,0.023535,0.154532922
2.375,9.881088,0.413703,1.635569,10.02407782,0.098817,0.004205,0.0163,0.100240568,16.707439,2.924687,3.132984,17.24841734,0.166025,0.029553,0.036127,0.172461128
2.3875,9.986927,0.11749,1.531901,10.10441663,0.099883,0.001245,0.015222,0.101043916,17.56169,2.372337,4.067884,18.1820961,0.174299,0.024144,0.045682,0.181796368
2.4,10.139704,0.396676,1.573056,10.2686637,0.101412,0.004041,0.015617,0.102686971,17.326193,2.46217,5.105726,18.22985691,0.171621,0.025024,0.056067,0.182273083
2.4125,10.302848,0.244823,1.408569,10.40157112,0.10305,0.002514,0.013915,0.104015623,17.000468,2.802112,5.904866,18.21359894,0.167996,0.0284,0.064295,0.182107284
2.425,10.494521,0.654557,1.297783,10.59469946,0.104966,0.006634,0.012764,0.105947113,19.341813,2.333151,5.268778,20.18190638,0.191687,0.023892,0.058348,0.201790046
2.4375,10.744552,0.537158,1.465885,10.85738252,0.107476,0.005467,0.014394,0.10857332,20.343689,4.198132,6.592315,21.79331575,0.201316,0.042465,0.071768,0.217903772
2.45,10.885736,0.203412,1.410218,10.9785855,0.1089,0.002092,0.013758,0.109785559,20.481367,5.029241,8.042984,22.57142554,0.202412,0.050643,0.086018,0.225686569
2.4625,10.461689,1.046112,1.785474,10.66438955,0.10469,0.010404,0.017456,0.10664404,19.942413,6.288155,9.683712,23.04376288,0.196715,0.063046,0.10207,0.2304124
2.475,11.279902,-0.177651,1.993164,11.45602251,0.112865,-0.00189,0.019542,0.114559897,20.32013,8.432337,10.966477,24.58201799,0.200266,0.084333,0.114879,0.245796075
2.4875,13.210907,-1.182006,1.412689,13.33869904,0.132139,-0.012059,0.013629,0.133386223,15.673205,9.766491,14.38067,23.40592598,0.153817,0.096944,0.147373,0.234044034
2.5,14.235711,-1.257889,1.102557,14.33364519,0.142403,-0.012715,0.010237,0.143335557,15.689489,10.556831,16.080657,24.82326077,0.152787,0.104571,0.165312,0.248207612
2.5125,12.998751,-0.386433,2.033091,13.16245862,0.130126,-0.003891,0.019415,0.131623926,16.083233,10.672258,18.225905,26.54714839,0.158345,0.105973,0.184844,0.265463218
2.525,12.728019,-0.821038,2.076718,12.92243509,0.127419,-0.008257,0.019871,0.129223203,13.482908,10.306376,21.722217,27.5656472,0.131673,0.101912,0.219674,0.275645608
2.5375,13.740661,-0.434225,1.85543,13.87216409,0.137543,-0.004427,0.017479,0.138719828,11.257314,9.461987,24.251421,28.36173015,0.110817,0.093561,0.243727,0.283614031
2.55,14.350255,-0.578985,1.830192,14.47807463,0.143651,-0.005906,0.017045,0.14477922,10.447869,8.977592,24.673907,28.25874752,0.103361,0.088612,0.247627,0.282585764
2.5625,14.674132,-1.193747,1.45002,14.79384128,0.146867,-0.012062,0.013023,0.147935817,9.766384,9.946982,24.702064,28.36400312,0.097728,0.0985,0.247383,0.283639491
2.575,14.87015,-0.679492,1.779141,14.99161142,0.148879,-0.007019,0.01611,0.149912491,9.550484,11.28601,23.261402,27.56226749,0.096622,0.112489,0.232331,0.275621624
2.5875,15.03992,-0.458375,1.792822,15.15333336,0.150594,-0.004846,0.016098,0.151529476,67.021915,27.711431,22.734738,76.00479465,0.669212,0.273233,0.234837,0.760032493
2.6,14.617054,-1.526797,0.743435,14.71536858,0.14623,-0.015495,0.00545,0.147149619,-8.204743,1.406035,10.042651,13.04413973,-0.076644,0.016794,0.104124,0.130376948
2.6125,12.775741,-1.554474,1.004161,12.90907769,0.127867,-0.01576,0.008041,0.129085262,-7.746582,-14.453202,1.620576,16.47819308,-0.077495,-0.144687,0.014567,0.164778641
2.625,10.854684,-1.170616,2.973552,11.31532227,0.10899,-0.011975,0.027934,0.113148262,21.558248,3.810456,-26.112002,34.075127,0.212865,0.040885,-0.262911,0.340742257
2.6375,13.130349,-2.59856,3.243172,13.77231802,0.131683,-0.026384,0.030491,0.137717933,15.730084,8.706337,-11.864164,21.54052539,0.15485,0.086122,-0.122461,0.215388528
2.65,18.97904,-1.727129,1.181049,19.09402552,0.189867,-0.01804,0.00896,0.190932451,5.661131,13.151713,7.169702,16.01313791,0.059217,0.131134,0.070259,0.16012216
2.6625,23.865968,-0.724717,-0.527155,23.88278744,0.238472,-0.008498,-0.009533,0.238813712,11.065122,11.451236,14.492457,21.53135018,0.113296,0.114951,0.142499,0.215303695
2.675,23.985354,-2.665917,-1.661065,24.19015206,0.239175,-0.028383,-0.022239,0.241877755,10.945562,2.007079,10.521259,15.31439142,0.111308,0.020395,0.103175,0.153135585
2.6875,29.16128,-2.94,1.794549,29.36399594,0.291679,-0.032014,0.009983,0.293600401,9.223469,3.796328,4.230196,10.83416101,0.093071,0.037826,0.040541,0.108335544
2.7,35.454836,-7.322148,0.588364,36.20780882,0.354029,-0.0755,-0.004835,0.36202232,7.268324,7.764783,3.991305,11.36005741,0.073442,0.077731,0.038317,0.113595899
2.7125,36.049358,-0.357228,1.33497,36.07583636,0.360603,-0.006857,-0.000228,0.36066826,7.775076,4.649937,2.405232,9.373305814,0.078086,0.046663,0.022591,0.093729463
2.725,32.932288,-1.646235,3.962075,33.21059652,0.330472,-0.017892,0.026543,0.33201867,8.05355,1.411503,5.011496,9.589947887,0.08111,0.014652,0.049017,0.095896713
2.7375,21.947302,-5.852807,-1.918066,22.79513966,0.218484,-0.058268,-0.028339,0.227889265,7.914029,-4.984045,8.593826,12.70143318,0.080216,-0.049288,0.085253,0.127011762
2.75,15.746336,-2.424569,3.933853,16.41038792,0.158862,-0.02434,0.032956,0.164059954,5.008523,6.223886,6.301748,10.17517014,0.050641,0.0621,0.062709,0.101751361
2.7625,18.216048,-1.679276,-1.545806,18.35848275,0.181668,-0.016381,-0.020563,0.183560443,8.769447,2.537663,2.213158,9.393668214,0.087739,0.025527,0.021779,0.093936599
2.775,15.544351,-4.256228,-11.103322,19.5710522,0.152625,-0.041462,-0.115239,0.195687289,9.234291,1.938374,1.54816,9.561706094,0.092387,0.019451,0.015126,0.095616395
2.7875,8.801345,-2.070358,-16.820846,19.09688237,0.084379,-0.019266,-0.170211,0.190952295,8.553687,2.917116,2.894202,9.489548581,0.085584,0.029276,0.028696,0.094895551
2.8,8.978545,7.182788,-22.769032,25.50755833,0.084638,0.073998,-0.22894,0.255054541,9.076575,1.020453,2.065893,9.364478199,0.090797,0.010273,0.020488,0.09364501
2.8125,-19.636113,5.963548,-11.09583,23.32934379,-0.201725,0.058132,-0.101557,0.233208339,9.259838,1.791414,1.829334,9.607300703,0.092611,0.017958,0.018184,0.096072602
2.825,-19.848885,9.815272,8.722702,23.79922962,-0.19913,0.097227,0.086799,0.237991413,9.390694,1.890546,1.987545,9.783130026,0.093925,0.018947,0.019748,0.097830864
2.8375,1.467016,6.54224,-14.397368,15.88197864,0.019049,0.062194,-0.144854,0.158788033,9.309981,1.721314,2.002747,9.677275632,0.093112,0.017247,0.019941,0.096772656
2.85,11.144164,-0.221315,-22.214521,24.85410056,0.114201,-0.003143,-0.22072,0.248533831,9.700889,2.126438,1.675178,10.07150472,0.097021,0.021281,0.01666,0.100714999
2.8625,6.402216,5.636216,-5.396864,10.09363371,0.064346,0.055604,-0.054365,0.100934463,9.413143,2.42067,1.879705,9.899504799,0.09415,0.024212,0.018697,0.098995057
2.875,5.530574,2.240433,-7.096024,9.271480217,0.056329,0.021441,-0.070446,0.092710904,9.48048,2.574063,1.826982,9.992155152,0.094811,0.025773,0.018189,0.099921034
2.8875,5.315907,-0.815354,-9.900563,11.26697906,0.054439,-0.009495,-0.09818,0.112663535,9.429758,2.297109,1.966301,9.902695861,0.094305,0.023022,0.019568,0.099027027
2.9,0.753845,-0.902951,-5.689622,5.80993987,0.00837,-0.009868,-0.056636,0.05809536,9.553011,2.048066,1.736629,9.923229,0.095536,0.020525,0.017283,0.09923258
2.9125,-0.991265,-2.641835,-5.922299,6.560146638,-0.008715,-0.027299,-0.059005,0.065595554,9.373434,1.66074,2.036208,9.734755535,0.093752,0.016643,0.020253,0.097347886
2.925,-0.267048,-2.444989,-6.048657,6.529589371,-0.001182,-0.025263,-0.060191,0.065288382,9.389078,1.450459,1.970778,9.702710082,0.093903,0.014518,0.019638,0.097026784
2.9375,1.615413,-2.631897,-6.785469,7.455134508,0.018025,-0.026981,-0.067108,0.074540986,9.535764,1.484872,1.814273,9.819736577,0.095376,0.014832,0.018061,0.098197603
2.95,2.950281,-1.788899,-5.963811,6.889946245,0.031258,-0.018235,-0.058618,0.068888662,9.401127,1.508578,1.873506,9.703969352,0.094036,0.015036,0.018649,0.097039352
2.9625,4.226007,-1.893062,-5.744413,7.378421214,0.044083,-0.019004,-0.056016,0.073771642,9.712252,1.860154,1.550447,10.00959029,0.097154,0.018526,0.015397,0.100095854
2.975,6.038139,-0.28452,-4.621585,7.609147267,0.061806,-0.00256,-0.044288,0.076078658,9.314064,2.172497,2.059825,9.783374185,0.093187,0.021649,0.02047,0.09783413
2.9875,8.923129,1.093545,-3.467292,9.635361209,0.090203,0.011612,-0.03177,0.096336663,9.318951,1.980278,1.92296,9.719162714,0.093232,0.019718,0.019109,0.097191354
3,12.87968,2.670951,-1.367209,13.22457548,0.128925,0.027778,-0.00946,0.132222405,9.380783,2.250419,1.961432,9.844322773,0.093857,0.022416,0.019482,0.098443699
3.0125,17.603219,4.691387,0.972283,18.24356778,0.175268,0.048119,0.015395,0.182404265,9.586395,1.848424,1.788252,9.925395992,0.095911,0.018382,0.017735,0.099253957
3.025,18.915142,5.372036,1.382093,19.71171095,0.188368,0.054578,0.019554,0.19708785,8.942976,2.36355,2.700374,9.636140725,0.089499,0.02353,0.026864,0.096360814
3.0375,16.580394,6.086488,1.305971,17.7104591,0.165239,0.061137,0.017798,0.177083112,9.158874,2.055968,1.940543,9.58528479,0.091642,0.020451,0.019266,0.095852378
3.05,14.035025,5.987696,2.844447,15.52176887,0.139449,0.059846,0.032545,0.155199047,9.134393,2.306864,2.542888,9.758331639,0.09139,0.022959,0.025361,0.097582929
3.0625,15.708769,6.021452,1.885775,16.9286578,0.156502,0.059954,0.02372,0.169263099,9.003779,2.008441,2.153411,9.473069749,0.090087,0.019964,0.021439,0.094730458
3.075,16.440129,4.876384,2.373751,17.31160467,0.163762,0.048081,0.028816,0.173089968,9.745617,2.189806,1.858687,10.1600698,0.09751,0.021755,0.018471,0.101600482
3.0875,18.914088,6.192552,3.773064,20.25651592,0.188055,0.061075,0.043871,0.202532722,9.662098,1.958391,1.841452,10.02907665,0.096674,0.019444,0.018286,0.100291122
3.1,19.067134,5.398651,3.600969,20.14120178,0.189533,0.053183,0.042438,0.201375702,9.685666,2.444509,1.983155,10.18433375,0.096936,0.024281,0.019644,0.101843222
3.1125,20.091084,6.243397,2.995505,21.25099321,0.200104,0.061401,0.036524,0.212475166,9.805392,2.374751,1.89791,10.26582763,0.098131,0.023577,0.01879,0.10265784
3.125,19.906595,7.780895,3.605812,21.67525621,0.198325,0.076424,0.042357,0.216719978,9.946508,2.333613,1.697964,10.35672983,0.099549,0.023135,0.016761,0.10356719
3.1375,19.544943,9.613094,5.754245,22.52837563,0.194294,0.094548,0.063637,0.225253525,9.887159,2.664102,1.84515,10.40470716,0.098973,0.026444,0.018186,0.104046482
3.15,20.107257,9.030635,5.458562,22.70792927,0.199805,0.08904,0.060832,0.227047774,9.71385,2.613337,2.202777,10.29760354,0.097247,0.025962,0.02175,0.10297605
3.1625,21.574128,7.239227,4.026383,23.10976345,0.215012,0.070745,0.046447,0.231067823,9.909243,2.324784,2.009904,10.3748461,0.099189,0.023075,0.019819,0.103748282
3.175,26.444802,5.546621,8.395939,28.29459929,0.262623,0.053201,0.090769,0.282913764,9.984254,3.019258,2.094857,10.63906352,0.099953,0.030045,0.020632,0.106390712
3.1875,38.453901,-4.873868,10.636008,40.19430006,0.382121,-0.050692,0.113798,0.401915566,10.399242,3.568599,2.100517,11.19335985,0.104107,0.035569,0.020632,0.111933465
3.2,1.074704,0.751941,10.403982,10.48633613,0.01052,0.006371,0.104137,0.10486074,11.232761,2.99444,1.917544,11.78212908,0.112409,0.029885,0.018789,0.117821573
3.2125,15.333987,0.807635,27.657332,31.63402353,0.146667,0.005311,0.280196,0.316305571,12.508637,3.138088,1.725524,13.01118861,0.125147,0.031392,0.016789,0.130111874
3.225,12.35424,-5.273595,9.543429,16.47771487,0.12059,-0.053178,0.098867,0.164755976,12.233339,2.953344,1.445513,12.66753061,0.122373,0.029635,0.013894,0.126674495
3.2375,16.875714,-5.214682,18.684463,25.71170529,0.164448,-0.055014,0.18981,0.257094382,12.185731,4.611468,2.17371,13.20918969,0.121938,0.046198,0.021094,0.13209121
3.25,26.468681,-3.897495,24.253566,36.11117562,0.260187,-0.041518,0.246912,0.361090785,14.459827,2.528095,2.513247,14.89275904,0.144727,0.025358,0.024295,0.14892676
3.2625,30.583192,-5.744914,26.854766,41.10369967,0.303647,-0.059727,0.270514,0.41103119,12.193531,5.109441,1.836437,13.34769967,0.122095,0.051088,0.017282,0.133475991
3.275,26.804999,-5.182012,32.930384,42.7758274,0.269351,-0.054838,0.327743,0.427753015,12.244353,4.283801,2.315128,13.17706147,0.122597,0.042979,0.022042,0.131768997
3.2875,46.838567,-6.467607,39.027944,61.30955645,0.472293,-0.064115,0.385619,0.613085169,12.087114,5.053697,2.335859,13.30768257,0.121029,0.050719,0.022104,0.133075252
3.3,13.105374,-5.794836,23.593713,27.60424324,0.138309,-0.060017,0.231174,0.275994272,12.066935,4.887622,2.286094,13.21839608,0.120806,0.049141,0.021519,0.132181674
3.3125,0.82025,6.313596,10.053069,11.89951683,0.011286,0.062804,0.100424,0.118981915,11.660925,5.246988,2.305678,12.99323693,0.116731,0.052775,0.021692,0.12993025
3.325,9.458959,-11.854006,-7.388536,16.869494,0.093828,-0.118377,-0.075103,0.168692822,11.866006,6.240696,2.230602,13.59131967,0.118737,0.062771,0.020805,0.135909976
3.3375,18.185523,-0.554222,-13.97074,22.93909294,0.178062,-0.00601,-0.144449,0.229363706,12.892125,7.124252,1.598416,14.81609892,0.128889,0.071663,0.014238,0.148157621
3.35,15.970074,4.752607,0.091163,16.66249824,0.159766,0.046711,-0.006276,0.166572748,15.385249,7.828816,0.854803,17.28371878,0.153668,0.078853,0.006245,0.172831276
3.3625,1.387187,-3.824883,15.941403,16.45242679,0.020617,-0.039229,0.158393,0.164475888,16.422569,7.155747,0.082588,17.91402547,0.163926,0.072197,-0.002033,0.179132
3.375,2.039599,1.670795,17.868643,18.06211291,0.023373,0.015693,0.178404,0.180611613,16.055667,7.288899,-0.135577,17.63323205,0.160153,0.073617,-0.004564,0.176321514
3.3875,9.172733,0.867258,5.152749,10.5566088,0.091875,0.008779,0.051246,0.105566278,16.210494,8.167453,-0.448685,18.15733247,0.161542,0.082475,-0.008138,0.181560377
3.4,10.177329,-0.707307,1.315111,10.2862931,0.101898,-0.007217,0.012041,0.102860455,17.413607,7.069096,-0.426898,18.7986188,0.173612,0.071536,-0.008587,0.18796878
